num,text,favorited,replyToSN,created,truncated,replyToSID,id,screenName,retweetCount,retweeted,longitude,latitude
426,Phiona's been drinking coffee.,FALSE,<NA>,08/09/13 2:38,FALSE,NA,3.66E+17,Cabronaaa69,0,FALSE,NA,NA
427,RT @kierstin_prater: Coffee is just hitting the spot tonight,FALSE,<NA>,08/09/13 2:37,FALSE,NA,3.66E+17,Lorimaried,1,FALSE,NA,NA
428," I just want it to be winter already bc I hate slutty summer clothes. I miss my scarves and jackets, coffee and cigarets out on my porch.",FALSE,<NA>,08/09/13 2:37,FALSE,NA,3.66E+17,g4ybacon,2,FALSE,NA,NA
429, I drink coffee on the reg. I'm so sophisticated,FALSE,<NA>,08/09/13 2:37,FALSE,NA,3.66E+17,mariahrodr,0,FALSE,NA,NA
430,  What I would do for a coffee shop to be located in the IACC right now... Probably nothing too ting but I'm desperate.,FALSE,<NA>,08/09/13 2:37,FALSE,NA,3.66E+17,TessMonet,0,FALSE,NA,NA
431,@MoveTheSticks: Charlie Whitehurst looks like he should be working at a coffee shop in Portland or ing a renovation show on HGTV. Lmao,FALSE,<NA>,08/09/13 2:37,FALSE,NA,3.66E+17,bshades07,0,FALSE,NA,NA
432, I actually don't drink coffee so I would do just fine without it during a zombie apocalypse.,FALSE,<NA>,08/09/13 2:37,FALSE,NA,3.66E+17,Antthetech,0,FALSE,NA,NA
433,Craving for a medium iced coffee caramel macchiato from Starbucks right now,FALSE,<NA>,08/09/13 2:37,FALSE,NA,3.66E+17,satisfymeify,0,FALSE,NA,NA
434,Caribou coffee or Starbucks? ? caribou!! http://t.co/Y0QH4lJQw8,FALSE,<NA>,08/09/13 2:37,FALSE,NA,3.66E+17,trippydrugs,0,FALSE,NA,NA
435, Cigarettes &amp; coffee sound perfect right about now,FALSE,<NA>,08/09/13 2:37,FALSE,NA,3.66E+17,Lindseyrenae33,0,FALSE,NA,NA
436, Why am I making coffee this late,FALSE,<NA>,08/09/13 2:37,FALSE,NA,3.66E+17,taylordaniels19,0,FALSE,NA,NA
437,  RT @jazmineluvsu: Patience is my favorite...then Chill Pad Deluxe...after that its between Take rol and Tea &amp; Coffee,FALSE,<NA>,08/09/13 2:37,FALSE,NA,3.66E+17,EliseAnn9,1,FALSE,NA,NA
438,  I need a new coffee machine.,FALSE,<NA>,08/09/13 2:37,FALSE,NA,3.66E+17,vipsd87,0,FALSE,NA,NA
439,  Sign of a coffee addict on the go. #starbuckscard #coffeelover http://t.co/wdYce6udq6,FALSE,<NA>,08/09/13 2:37,FALSE,NA,3.66E+17,karlomagpayo,0,FALSE,NA,NA
440,  @AlyssaFroemel even with coffee a massage and flowers?!,FALSE,AlyssaFroemel,08/09/13 2:37,FALSE,3.66E+17,3.66E+17,Deejay_Sargentt,0,FALSE,NA,NA
441,  Mexican family of parents and 3 kids and every single one is playing on a DS in this coffee shop.,FALSE,<NA>,08/09/13 2:37,FALSE,NA,3.66E+17,_homandberg,0,FALSE,NA,NA
442, @ymesc_klb prolly tomorrow,FALSE,ymesc_klb,08/09/13 2:37,FALSE,3.66E+17,3.66E+17,Coffee_nO_Cream,0,FALSE,NA,NA
443, I want a coffee coffee!,FALSE,<NA>,08/09/13 2:37,FALSE,NA,3.66E+17,Annelg_Menj,0,FALSE,NA,NA
444," They tried to make me go to rehab, I said, No, no, no ------&gt; Coffee addict over here.",FALSE,<NA>,08/09/13 2:37,FALSE,NA,3.66E+17,skeebs02,0,FALSE,NA,NA
445, @MariaaKarmela well im bringing coffee and other people are bringing snacks if that persuades you.,FALSE,MariaaKarmela,08/09/13 2:37,FALSE,3.66E+17,3.66E+17,DestroyNaf,0,FALSE,NA,NA
446, Eating baklava and cupavce and drinking coffee with the family. What more can I ask for?!,FALSE,<NA>,08/09/13 2:37,FALSE,NA,3.66E+17,Melz_100,0,FALSE,NA,NA
447, sometimes I just crave coffee like I can taste it in my mouth for like a second...maybe that's just remembering what it taste like lmfao,FALSE,<NA>,08/09/13 2:37,FALSE,NA,3.66E+17,itsCaRLos13,0,FALSE,NA,NA
448, Wired offa that coffee bean haha,FALSE,<NA>,08/09/13 2:37,FALSE,NA,3.66E+17,bitchimtheb0ss,0,FALSE,NA,NA
449, i want coffee if i had a car that is all my car would be used for,FALSE,<NA>,08/09/13 2:37,FALSE,NA,3.66E+17,kayleesmith95,0,FALSE,NA,NA
450, I quit coffee.,FALSE,<NA>,08/09/13 2:37,FALSE,NA,3.66E+17,nikki_haggard,0,FALSE,NA,NA
451,"I'm on the drug, i'm on the drug, i'm on the drug that helps you get shit done. #coffee #outofgreentea",FALSE,<NA>,08/09/13 2:37,FALSE,NA,3.66E+17,kirsteenephelan,0,FALSE,NA,NA
452, Coffee ice cream for din-din. #ukno,FALSE,<NA>,08/09/13 2:37,FALSE,NA,3.66E+17,schaeferllana,0,FALSE,NA,NA
453," emersom sheik jorge henrique-coffee with milk!!! Com?dia o Edenilson, Rs...!!! http://t.co/qoS0Wai6AY",FALSE,<NA>,08/09/13 2:37,FALSE,NA,3.66E+17,PhilippeMundim,0,FALSE,NA,NA
454," @sherylwillwrite @DeniseTesta yeah yeah known to police type. Hangs out at markets, drinking coffee, ing for her next easy mark",FALSE,sherylwillwrite,08/09/13 2:37,FALSE,3.66E+17,3.66E+17,calliope4112,0,FALSE,NA,NA
455, @MaryamAllawati go make yourself a cup of coffee w bs XD,FALSE,MaryamAllawati,08/09/13 2:37,FALSE,3.66E+17,3.66E+17,Juman97,0,FALSE,NA,NA
456,  I could go for a cup of coffee.,FALSE,<NA>,08/09/13 2:37,FALSE,NA,3.66E+17,EmmaSeiber,0,FALSE,NA,NA
457,"After having a cold for a week, the only thing I can sing is One More Cup of Coffee. If this keeps up,  changing my name to Nat Dylan.",FALSE,<NA>,08/09/13 2:37,FALSE,NA,3.66E+17,natalieaclifton,0,FALSE,NA,NA
458,  it's a beautiful thing! coffeeboy25 #coffeepod #provo #utah #coffee #tea #chai #steamers #freshjuice? ://t.co/XmeMBIoXvg,FALSE,<NA>,08/09/13 2:37,FALSE,NA,3.66E+17,CoffeePod,0,FALSE,NA,NA
459,@Paris_Zondag im not a coffee drinker! So definitely hot chocolate hands down! :D,FALSE,Paris_Zondag,08/09/13 2:37,FALSE,3.66E+17,3.66E+17,Dance10Paul,1,FALSE,NA,NA
460,"  All I want rn is Coffee Bean, but good things can't happen to good people",FALSE,<NA>,08/09/13 2:37,FALSE,NA,3.66E+17,Briawwnana,0,FALSE,NA,NA
461,"There are more than 1,000 chemicals in a single cup of coffee. Of these, only 26 have been tested and  caused cancer in rats.",FALSE,<NA>,08/09/13 2:37,FALSE,NA,3.66E+17,JoannnaKatarina,0,FALSE,NA,NA
462,  Dr. Leighton Taylor would be awesome to have coffee with and talk about megamouth! #sharkweek ensharks,FALSE,<NA>,08/09/13 2:37,FALSE,NA,3.66E+17,emilyknox,0,FALSE,NA,NA
463,#tbt I miss Israel. And it's iced coffee. #israel http://t.co/CLio5zL9QN,FALSE,<NA>,08/09/13 2:37,FALSE,NA,3.66E+17,KUHRiiNUH,0,FALSE,NA,NA
464,  @MumbaiAnonymous not everyone....poor ones like me having coffee before starting the day at work : (,FALSE,MumbaiAnonymous,08/09/13 2:37,FALSE,3.66E+17,3.66E+17,Senorita000,0,FALSE,NA,NA
465,Coffee is the best thing to ever happen,FALSE,<NA>,08/09/13 2:37,FALSE,NA,3.66E+17,rosiescala,0,FALSE,NA,NA
466,drinking coffee,FALSE,<NA>,08/09/13 2:37,FALSE,NA,3.66E+17,ALAP_MAHAR,0,FALSE,NA,NA
467,  @Felicialuvsxc hahaha!! Talking about coffee! Lol,FALSE,Felicialuvsxc,08/09/13 2:37,FALSE,3.66E+17,3.66E+17,InvisibleM3,0,FALSE,NA,NA
468," I want to crawl in a hole and never order anything online again. Coffee table, kitchen table, &amp; le all broken/missing parts in 1 wk.",FALSE,<NA>,08/09/13 2:37,FALSE,NA,3.66E+17,stevebarnhart,0,FALSE,NA,NA
469, RT @MariaLiv07: Black coffee is key,FALSE,<NA>,08/09/13 2:37,FALSE,NA,3.66E+17,fulgcity,1,FALSE,NA,NA
470,  RT @MoveTheSticks: Charlie Whitehurst looks like he should be working at a coffee shop in Portland or ing a renovation show on HGTV.,FALSE,<NA>,08/09/13 2:37,FALSE,NA,3.66E+17,CoreyColbo,42,FALSE,NA,NA
471,"RT @Luke5SOS: just put chocolate milk in the top of my coffee, I think I just changed history",FALSE,<NA>,08/09/13 2:37,FALSE,NA,3.66E+17,Luv_1DInfection,11349,FALSE,NA,NA
472,"@AmberrrMaee I?ll be there, have my coffee ready",FALSE,AmberrrMaee,08/09/13 2:37,FALSE,3.66E+17,3.66E+17,xThat1Halfrican,1,FALSE,NA,NA
473," RT @UberFacts: There are more than 1,000 chemicals in a single cup of coffee. Of these, only 26 have  tested and half caused cancer in ?",FALSE,<NA>,08/09/13 2:37,FALSE,NA,3.66E+17,chadwil57397504,1600,FALSE,NA,NA
474," RT @EXOFANBASE_: #imagine you make a coffee in the morning,suddenly chanyeol came and hug u in behind, his chin in ur shoulder and said?",FALSE,<NA>,08/09/13 2:37,FALSE,NA,3.66E+17,sasgiarhml,15,FALSE,NA,NA
475,I drink 3/4 of my coffee and leave the rest so I can take a sip every time a staff member looks my way,FALSE,<NA>,08/09/13 2:37,FALSE,NA,3.66E+17,napquest,0,FALSE,NA,NA
476,Photo: Midnight feast yo with the dad :D #icecream #coffee #chocolate #dessert #food #love #father ... http://t.co/6GtNYJwqVx,FALSE,<NA>,08/09/13 2:37,FALSE,NA,3.66E+17,subranu,0,FALSE,NA,NA
477," RT @UberFacts: There are more than 1,000 chemicals in a single cup of coffee. Of these, only 26 have  tested and half caused cancer in ?",FALSE,<NA>,08/09/13 2:37,FALSE,NA,3.66E+17,NathanpPeck,1600,FALSE,NA,NA
478,  Starbucks at least twice a day? Umm... YES PLEASE! Thank you rest of the world for having the best ee shop ever! @Starbucks,FALSE,<NA>,08/09/13 2:37,FALSE,NA,3.66E+17,SofiFlorez143,0,FALSE,NA,NA
479,@sutterink @KimFCoates my coffee mug can kick your coffee mug's ass http://t.co/SP3qINkjzU,FALSE,sutterink,08/09/13 2:37,FALSE,NA,3.66E+17,bassofd_e_o,0,FALSE,NA,NA
480, Cheer up :) ? totally lied to you.. I made myself an ice coffee.. it's good im happy... http://t.co/1zmfOA,FALSE,<NA>,08/09/13 2:37,FALSE,NA,3.66E+17,_Rae15,0,FALSE,NA,NA
481,Midnight feast yo with the dad :D #icecream #coffee #chocolate #dessert #food #love #father #dad? http:/o/IodvjaG9MO,FALSE,<NA>,08/09/13 2:37,FALSE,NA,3.66E+17,subranu,0,FALSE,NA,NA
482,@drgoddess You're killing me with this no coffee n no beer. Don't say you don't like chocolate next.  have 2 delete my twitter account,FALSE,drgoddess,08/09/13 2:37,FALSE,3.66E+17,3.66E+17,DrTMG,0,FALSE,NA,NA
483,"I have Coffee Tree on my island! Now my island is even more awesome! http://t.co/P7HlYnRzQu #android, roidgames, #gameinsight",FALSE,<NA>,08/09/13 2:37,FALSE,NA,3.66E+17,janetumanduk,0,FALSE,NA,NA
484, Coffee and laying on the roof to watch airplanes taking off (:,FALSE,<NA>,08/09/13 2:37,FALSE,NA,3.66E+17,killayellowball,0,FALSE,NA,NA
485, but i hate coffee,FALSE,<NA>,08/09/13 2:37,FALSE,NA,3.66E+17,vapourharry,0,FALSE,NA,NA
486,RT @Choose_A_Side: Here are some things I bet you didn't know about coffee.. http://t.co/eEgBfAN3d8,FALSE,<NA>,08/09/13 2:37,FALSE,NA,3.66E+17,BaIIplayer,5,FALSE,NA,NA
487,coffee and bagel for brekky,FALSE,<NA>,08/09/13 2:37,FALSE,NA,3.66E+17,jozebolivar,0,FALSE,NA,NA
488,  work n coffee n coffee n work http://t.co/tiHVUVDCwJ,FALSE,<NA>,08/09/13 2:37,FALSE,NA,3.66E+17,alexzenzola,0,FALSE,NA,NA
489,  Fck it. I'm gonna drink coffee.,FALSE,<NA>,08/09/13 2:37,FALSE,NA,3.66E+17,MartialLawcasia,0,FALSE,NA,NA
490,EID = COFFEEOLOGY.... ESPRESSO YOURSELF. #coffee,FALSE,<NA>,08/09/13 2:37,FALSE,NA,3.66E+17,Sadafzahra5,0,FALSE,NA,NA
491, @ZeleDMaleGisele haven't been drinking coffee much. But I drink green tea daily.,FALSE,ZeleDMaleGisele,08/09/13 2:37,FALSE,3.66E+17,3.66E+17,theebanthony,0,FALSE,NA,NA
492,"  RT @LightningBRY: @imaleetuh The innocent man, Queen and i, coffee house. :)",FALSE,<NA>,08/09/13 2:37,FALSE,NA,3.66E+17,imaleetuh,1,FALSE,NA,NA
493,"  Crochet Rapunzel Coffee Cup Cozy by TheEnchantedLadybug on Etsy, $16.95 http://t.co/EERfYAUHK0",FALSE,<NA>,08/09/13 2:37,FALSE,NA,3.66E+17,Sewstitchquilt2,0,FALSE,NA,NA
494,  Watching my mom teach my dad how to make coffee... #hilarious the problems he is gonna have while she way.. #ohboy,FALSE,<NA>,08/09/13 2:37,FALSE,NA,3.66E+17,amandamaartin,0,FALSE,NA,NA
495, RT @srconrad64: Doesn't get better than this! @STLBiz #MIBW honors super @triciazf @Kaldis_Coffee team  @StJoeAngels http://t.co/fdU8VK?,FALSE,<NA>,08/09/13 2:37,FALSE,NA,3.66E+17,stlbizmhibbard,3,FALSE,NA,NA
496,"  I feel like I'm on drugs right now, seriously that coffee had something other then caffeine",FALSE,<NA>,08/09/13 2:37,FALSE,NA,3.66E+17,ayeeits_bre,0,FALSE,NA,NA
497,  The amount of sugar and cream in my coffee today is too damn high .,FALSE,<NA>,08/09/13 2:37,FALSE,NA,3.66E+17,Kelloii_,0,FALSE,NA,NA
498, RT @WOWFactsOfLife: The amount of caffeine found in a cup of coffee can relieve depression by close to ,FALSE,<NA>,08/09/13 2:37,FALSE,NA,3.66E+17,RanMilanisti_SR,0,FALSE,NA,NA
499,  I want you sweet and hot.. HAHAHA. Awkward. #coffeeperson #coffeholic #coffee #breakfast #morning? ://t.co/o9raYpvY7M,FALSE,<NA>,08/09/13 2:37,FALSE,NA,3.66E+17,cheruBOMB,0,FALSE,NA,NA
500, @Coffee_nO_Cream wen the nxt time yu goin,FALSE,Coffee_nO_Cream,08/09/13 2:36,FALSE,3.66E+17,3.66E+17,ymesc_klb,0,FALSE,NA,NA
501,RT @Minnici_mermaid: I have a weird craving for rum and coffee.,FALSE,<NA>,08/09/13 2:36,FALSE,NA,3.66E+17,makjenkiiiies,1,FALSE,NA,NA
502,"  @LensInkMouse Yay! :D Also, read Mr Hughes's bio thing and see if you can spot the funny XD",FALSE,LensInkMouse,08/09/13 2:36,FALSE,3.66E+17,3.66E+17,Death_by_coffee,0,FALSE,NA,NA
503,"Yet again I substituted coffee for water, and yet again, I'm extremely dehydrated. Will I ever learn? feineaddict",FALSE,<NA>,08/09/13 2:36,FALSE,NA,3.66E+17,MareeBDwire,0,FALSE,NA,NA
504,If I put vodka in my coffee am I weird?,FALSE,<NA>,08/09/13 2:36,FALSE,NA,3.66E+17,DrnkTanPrincess,0,FALSE,NA,NA
505,  @Minnici_mermaid You have just inspired me. I'm going to take my white girl iced coffee addiction and  it even better. I love you,FALSE,Minnici_mermaid,08/09/13 2:36,FALSE,3.66E+17,3.66E+17,makjenkiiiies,0,FALSE,NA,NA
506," @BenJerrysTruck OH MY! Blueback Square! Bring this bish some of that Coffee Caramel Buzz, yummaaaay creamflow #weha",FALSE,BenJerrysTruck,08/09/13 2:36,FALSE,3.65E+17,3.66E+17,CateMichaela,0,FALSE,NA,NA
507, @Alice_fromearth but we hate coffee! I'd take some tea thank you?,FALSE,Alice_fromearth,08/09/13 2:36,FALSE,3.66E+17,3.66E+17,alexandrdaoud,0,FALSE,NA,NA
508,Think they should skip Newtown...Outrage Over Gun Rights Event at Newtown Starbucks http:///6l3tTXz4Yu via @nbcconnecticut,FALSE,<NA>,08/09/13 2:36,FALSE,NA,3.66E+17,czucca,0,FALSE,NA,NA
509,"  Twizzlers, coffee, and GG",FALSE,<NA>,08/09/13 2:36,FALSE,NA,3.66E+17,ashley_wade_,0,FALSE,NA,NA
510,@AshleyM520 lol- gotta have my coffee in the am.,FALSE,AshleyM520,08/09/13 2:36,FALSE,3.66E+17,3.66E+17,SalSiliezar,0,FALSE,NA,NA
511,Costa needs to open right now I want a coffee #not #slept #dead,FALSE,<NA>,08/09/13 2:36,FALSE,NA,3.66E+17,jessikah96,0,FALSE,NA,NA
512,I had coffee at 11am and I feel like I'm still feeling it... Wtf I can't fall asleep,FALSE,<NA>,08/09/13 2:36,FALSE,NA,3.66E+17,JillCori,0,FALSE,NA,NA
513,  Coffee ice cream is a beautiful flawless cherub in the form of a frozen dairy product,FALSE,<NA>,08/09/13 2:36,FALSE,NA,3.66E+17,niallhoodie,0,FALSE,NA,NA
514,I just used #Shazam to tag Superman by Black Coffee. http://t.co/ddqasF5cwp,FALSE,<NA>,08/09/13 2:36,FALSE,NA,3.66E+17,nigerin,0,FALSE,NA,NA
515, Shape of my heart ? Coffee shop ? When I was your man ? Summertime ? Lego house ? Trouble maker,FALSE,<NA>,08/09/13 2:36,FALSE,NA,3.66E+17,fadilafmn,0,FALSE,NA,NA
516, And I got it!! Coffee ice cube tray acquired - thanks to jp_pre :) http://t.co/9WzB3Xl8W3,FALSE,<NA>,08/09/13 2:36,FALSE,NA,3.66E+17,jelenasaurus,0,FALSE,NA,NA
517,  @serafeeenaaa we should go grab coffee sometime !,FALSE,serafeeenaaa,08/09/13 2:36,FALSE,3.66E+17,3.66E+17,JenJen_Bunny,0,FALSE,NA,NA
518,I guess imma go grab me some breakfast and coffee and watch the l word .,FALSE,<NA>,08/09/13 2:36,FALSE,NA,3.66E+17,x___helenia,0,FALSE,NA,NA
519,  Maybe I will two-tone it? Shabby chic coffee table http://t.co/4L8NBRoFJl,FALSE,<NA>,08/09/13 2:36,FALSE,NA,3.66E+17,lorrhudson,0,FALSE,NA,NA
520," RT @UberFacts: There are more than 1,000 chemicals in a single cup of coffee. Of these, only 26 have  tested and half caused cancer in ?",FALSE,<NA>,08/09/13 2:36,FALSE,NA,3.66E+17,_dreen,1600,FALSE,NA,NA
521,  OOTD. #nosleep #coffee #McCafe #lovekoto #pink #fresh #asian #gay http://t.co/JM14IvNI9V,FALSE,<NA>,08/09/13 2:36,FALSE,NA,3.66E+17,BonPenaranda,0,FALSE,NA,NA
522,Coffee is just hitting the spot tonight,FALSE,<NA>,08/09/13 2:36,FALSE,NA,3.66E+17,kierstin_prater,1,FALSE,NA,NA
523,  @trevorhale my boss did today! I was like really? I like good coffee &amp; this is actually good NO.,FALSE,trevorhale,08/09/13 2:36,FALSE,3.66E+17,3.66E+17,jeniferleee,0,FALSE,NA,NA
524,"  A sandwich bite, a coffee sip and a good @ecomso read on entrepreneurship and start-ups ;10",FALSE,<NA>,08/09/13 2:36,FALSE,NA,3.66E+17,yfomso,0,FALSE,NA,NA
525, No coffee for 6 days left me fatigue and headache-ridden,FALSE,<NA>,08/09/13 2:36,FALSE,NA,3.66E+17,tylerwvlker,0,FALSE,NA,NA
526,"  A sandwich bite, a coffee sip and a good @ecomso read :: entrepreneurship and start-ups ;10",FALSE,<NA>,08/09/13 2:36,FALSE,NA,3.66E+17,yfomso,0,FALSE,NA,NA
527,  @jazzyandclassy lol yeah y'all be drinking the shit out of that coffee,FALSE,jazzyandclassy,08/09/13 2:36,FALSE,3.66E+17,3.66E+17,Lowediggity,0,FALSE,NA,NA
528,FREE COFFEE!! That is all.... From @Coffeedirect and @Saving4five http:http://t.co/nBnZ3BZ8W3,FALSE,<NA>,08/09/13 2:36,FALSE,NA,3.66E+17,YouMeandRemy,0,FALSE,NA,NA
529,Coffee doesn't agree with me ever,FALSE,<NA>,08/09/13 2:36,FALSE,NA,3.66E+17,jenna_wats0n,0,FALSE,NA,NA
530,"Time for a coffee break, and a quick @ecomso read on entrepreneurship and startups. ;10",FALSE,<NA>,08/09/13 2:36,FALSE,NA,3.66E+17,xwomso,0,FALSE,NA,NA
531,  I Love Starbucks. and Coffee. and Jesus.,FALSE,<NA>,08/09/13 2:36,FALSE,NA,3.66E+17,JDHoogendoorn,0,FALSE,NA,NA
532,  Now I have decided the kitchen is too slug/beetle infested to make me stay in it long enough to make ee in the dark..,FALSE,<NA>,08/09/13 2:36,FALSE,NA,3.66E+17,jemmagilder,0,FALSE,NA,NA
533, Mornings coffee .,FALSE,<NA>,08/09/13 2:36,FALSE,NA,3.66E+17,BashairAldosari,0,FALSE,NA,NA
534, hahaha you can see three mugs on my bedside table i drink lots of coffee/hot chocolate kk,FALSE,<NA>,08/09/13 2:36,FALSE,NA,3.66E+17,crvcial,0,FALSE,NA,NA
535, It will be. Someday haha RT @niasilvanaa Hmm kapan ya giliran kita ? Wakak @fdzradila: #np Landon Pigg lling In Love At A Coffee Shop,FALSE,<NA>,08/09/13 2:36,FALSE,NA,3.66E+17,fdzradila,0,FALSE,NA,NA
536, i love getting coffee with bri she's literally my coffee date all the time,FALSE,<NA>,08/09/13 2:36,FALSE,NA,3.66E+17,ashidanza,0,FALSE,NA,NA
537, Gonna have to make a Pot of Coffee..this game being on West Coast time is killing me man.,FALSE,<NA>,08/09/13 2:36,FALSE,NA,3.66E+17,JAZY_JA22,0,FALSE,NA,NA
538,  RT @MoveTheSticks: Charlie Whitehurst looks like he should be working at a coffee shop in Portland or ing a renovation show on HGTV.,FALSE,<NA>,08/09/13 2:36,FALSE,NA,3.66E+17,GoodNightPunk,42,FALSE,NA,NA
539,I spilt my coffee this morning on my white shorts... THANKS OBAMA.,FALSE,<NA>,08/09/13 2:36,FALSE,NA,3.66E+17,Taylormarie212,0,FALSE,NA,NA
540,Watching #BarneyMiller on TV. Still lol about nick's coffee jokes.,FALSE,<NA>,08/09/13 2:36,FALSE,NA,3.66E+17,guttery,0,FALSE,NA,NA
541,  RT @littledaisy420: iced coffee ilysm,FALSE,<NA>,08/09/13 2:36,FALSE,NA,3.66E+17,v0_id,2,FALSE,NA,NA
542,EVERYBODY Coffee Shop,FALSE,<NA>,08/09/13 2:36,FALSE,NA,3.66E+17,XhinDong,0,FALSE,NA,NA
543,RT @Moses_Octo: All you need is Love and more Coffee. Good morning,FALSE,<NA>,08/09/13 2:36,FALSE,NA,3.66E+17,96Co_,1,FALSE,NA,NA
544,  RT @Barista_kyo: #coffee #latte #soylatte #thinkcoffee # # # # @ think coffee http://t.co/Hmy9RPRWTZ,FALSE,<NA>,08/09/13 2:36,FALSE,NA,3.66E+17,coffeers,1,FALSE,NA,NA
545, RT @CleatingChase: My favorite part about fall: Hoodies Leggings Sweatpants Cold nights Football games  Pumpkin coffee,FALSE,<NA>,08/09/13 2:36,FALSE,NA,3.66E+17,__shesaBOSS,26,FALSE,NA,NA
546,"RT @CallieSimon: #Coffee book unveiled in Woman's World, Wellbella, book clubs, via Walmart http://t.co/uOTcV9",FALSE,<NA>,08/09/13 2:36,FALSE,NA,3.66E+17,coffeers,1,FALSE,NA,NA
547,"today I drank 3 cups of coffee, ate a sandwich and now Starbucks. That's really really bad",FALSE,<NA>,08/09/13 2:36,FALSE,NA,3.66E+17,emilyy_0526,0,FALSE,NA,NA
548, RT @Ollininvincible: Top o' the Mornin' to Ye Twitter!!! #coffee ?Thursday,FALSE,<NA>,08/09/13 2:36,FALSE,NA,3.66E+17,coffeers,1,FALSE,NA,NA
549, RT @kawaiikutie: Sunshine &amp; Rainbows...makes everything alright! http://t.co/iBRTqhAl8s #rainbows shine #mug #sweet #coffee,FALSE,<NA>,08/09/13 2:36,FALSE,NA,3.66E+17,coffeers,1,FALSE,NA,NA
550,  ?@sheodd: Iced coffee in the mornings is soo amazing like it's my everyday breakfast pretty bad habit building? that was me senior year,FALSE,sheodd,08/09/13 2:36,FALSE,3.66E+17,3.66E+17,marisaaaa23,1,FALSE,NA,NA
551,RT @81roja: GOOD MORNING! #coffee,FALSE,<NA>,08/09/13 2:36,FALSE,NA,3.66E+17,coffeers,1,FALSE,NA,NA
552, RT @MDVcoffee: RT @BarossaDesign: It's definitely a double shot of @MDVcoffee kinda morning #coffee ury http://t.co/X4k7aS70U9 &gt; Pourin?,FALSE,<NA>,08/09/13 2:36,FALSE,NA,3.66E+17,coffeers,1,FALSE,NA,NA
553,"no sugar tonight in my coffee, no sugar tonight in my tea",FALSE,<NA>,08/09/13 2:36,FALSE,NA,3.66E+17,ukuleola,0,FALSE,NA,NA
554, RT @cubbieberry: #coffee #Melbourne RT @proudmarycoffee: Drinking mad Kenyan brew @krimper in the city ://t.co/dSmd5TN9Zk,FALSE,<NA>,08/09/13 2:36,FALSE,NA,3.66E+17,coffeers,1,FALSE,NA,NA
555, RT @davidcmerin: Good morning. Kape! #InstaSize #coffee #holiday #r&amp;r #staycation #instagood tamood #iphoneasia? http://t.co/FkeLMa23YO,FALSE,<NA>,08/09/13 2:36,FALSE,NA,3.66E+17,coffeers,1,FALSE,NA,NA
556," RT @UberFacts: There are more than 1,000 chemicals in a single cup of coffee. Of these, only 26 have  tested and half caused cancer in ?",FALSE,<NA>,08/09/13 2:36,FALSE,NA,3.66E+17,ReeceCarr,1600,FALSE,NA,NA
557,  RT @MissTrujillo_: #UrthCaff? #niece #sister #datenight #coffee #lemonade #fresh #family @ Urth Caff? ://t.co/OYcCVZHNYK,FALSE,<NA>,08/09/13 2:36,FALSE,NA,3.66E+17,coffeers,1,FALSE,NA,NA
558,"  @_Petra_Ral /take the coffee, slowly sip it/ it's good~",FALSE,_Petra_Ral,08/09/13 2:36,FALSE,3.66E+17,3.66E+17,MarcoB_XO,0,FALSE,NA,NA
559, Breakfast times ? https://t.co/btgY9rTsE7,FALSE,<NA>,08/09/13 2:36,FALSE,NA,3.66E+17,epsimano,0,FALSE,NA,NA
560,  RT @haseebashraff: All ready for Satul #Eid and yes #Coffee http://t.co/KhqSQJZYue,FALSE,<NA>,08/09/13 2:36,FALSE,NA,3.66E+17,coffeers,2,FALSE,NA,NA
561,  RT @CharleeeGreen: Good Morning. Try lang! Hahaha #topless #vain #mirrorshot #selfie #boxer #ratedspg fee #kape? http://t.co/5vZEucCJ1C,FALSE,<NA>,08/09/13 2:36,FALSE,NA,3.66E+17,coffeers,1,FALSE,NA,NA
562," RT @pnkluv1: Need. More. #coffee. I think I've become immune to its #power. #fading #sotired tgotosleepyet. I hear my #bed, its calling?",FALSE,<NA>,08/09/13 2:36,FALSE,NA,3.66E+17,coffeers,1,FALSE,NA,NA
563,  RT @MoveTheSticks: Charlie Whitehurst looks like he should be working at a coffee shop in Portland or ing a renovation show on HGTV.,FALSE,<NA>,08/09/13 2:36,FALSE,NA,3.66E+17,PoweredbyBMW,42,FALSE,NA,NA
564, @abnormile1 hey i mean atleast she had the coffee and not sweet pea's dick,FALSE,abnormile1,08/09/13 2:36,FALSE,3.66E+17,3.66E+17,taythepotato,0,FALSE,NA,NA
565, RT @AriAprianti: #brother #morningcoffee #morning #coffee http://t.co/3BdxtCgIdD,FALSE,<NA>,08/09/13 2:36,FALSE,NA,3.66E+17,coffeers,1,FALSE,NA,NA
566,RT @katiebschenk: #espressoparty Thursdays with @juanchavarin1 #starbucks #coffee #work #hummer #straws ://t.co/kmogKOlExx,FALSE,<NA>,08/09/13 2:36,FALSE,NA,3.66E+17,coffeers,1,FALSE,NA,NA
567,  Doughnuts and coffee for breakfast today. Kinda felt like a fat police officer. Oh the joyyyyy :),FALSE,<NA>,08/09/13 2:36,FALSE,NA,3.66E+17,AymanHazwani,0,FALSE,NA,NA
568, RT @hytetu: Starbucks Coffee &lt;3 #sc #akari's car #yum #starbucks #coffee #happy #sunglasses #hot ://t.co/VEDCT4EuyN,FALSE,<NA>,08/09/13 2:36,FALSE,NA,3.66E+17,coffeers,1,FALSE,NA,NA
